text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
@ary3ss Have you tried playing the video in a different browser? ^BM,FALSE,0,ary3ss,05-07-2016 10:18,FALSE,7.50268E+17,7.50273E+17,438600404,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@StevieTaim We don't DM, did you get in touch via email, chat or phone? For the swiftest response I recommend the chat/phone options ^KW",FALSE,0,StevieTaim,05-07-2016 10:16,FALSE,7.50265E+17,7.50272E+17,361364207,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@damgude_santosh Hi there, the resolution provided earlier is the best we could offer at this time. Appreciate your understanding. ^VM",FALSE,0,damgude_santosh,05-07-2016 10:11,FALSE,7.50269E+17,7.50271E+17,7.50239E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@JhakiBhai Request you to self return the package for a full refund. ^AC(2/2),FALSE,0,JhakiBhai,05-07-2016 10:02,FALSE,7.50267E+17,7.50268E+17,272315389,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@JhakiBhai Hi there, sorry about that.  Pick up service is unavailable on some pin codes due to courier constraints.  ^AC(1/2)",FALSE,0,JhakiBhai,05-07-2016 10:01,FALSE,7.50267E+17,7.50268E+17,272315389,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Himala You're welcome. ^RV,FALSE,0,Himala,05-07-2016 10:00,FALSE,7.50267E+17,7.50268E+17,45161410,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@suvadeepmandal2 Hello, if the order is out for delivery, the item will be delivered to you by the end of the day. ^KJ",FALSE,0,suvadeepmandal2,05-07-2016 10:00,FALSE,7.50267E+17,7.50268E+17,7.499E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@naveen_npk Hey, you're most welcome! :) ^AM",FALSE,0,naveen_npk,05-07-2016 09:57,FALSE,7.50267E+17,7.50267E+17,383714691,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@JhakiBhai Hi there, my apologies. May I please know if you've received any email to the registered email ID regarding the pickup? ^KH",FALSE,0,JhakiBhai,05-07-2016 09:52,FALSE,7.50264E+17,7.50266E+17,272315389,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@naveen_npk Hi there! I'm sorry about the bad experience. Please report this to us here: https://t.co/rS49hgaADF. ^OG,FALSE,0,naveen_npk,05-07-2016 09:52,FALSE,7.50264E+17,7.50266E+17,383714691,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@sleepyhollowkid Hey, you are most welcome! :) ^AM",FALSE,0,sleepyhollowkid,05-07-2016 09:51,FALSE,7.50262E+17,7.50266E+17,1627497872,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@sleepyhollowkid You're welcome. Do keep us posted. ^SG,FALSE,0,sleepyhollowkid,05-07-2016 09:51,FALSE,7.50262E+17,7.50266E+17,1627497872,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@StevieTaim Have you been in touch via https://t.co/JzP7hlA23B? ^BM,FALSE,0,StevieTaim,05-07-2016 09:47,FALSE,7.50259E+17,7.50265E+17,361364207,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@robwoods007 Without giving out personal details, can you tell us what has occurred? ^MC",FALSE,0,robwoods007,05-07-2016 09:44,FALSE,7.50259E+17,7.50264E+17,152210237,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@ary3ss Sorry to see this. Have you been able to reach out to us? You can do so here: https://t.co/JzP7hlA23B. ^MC,FALSE,0,ary3ss,05-07-2016 09:40,FALSE,7.50259E+17,7.50263E+17,438600404,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@tbmeek3 My apologies Tom. Please get in touch: https://t.co/hApLpMlfHN, so we can look into this. ^DC",FALSE,1,tbmeek3,05-07-2016 09:39,FALSE,7.50258E+17,7.50263E+17,54145493,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@pratiush07 Hi there, my apologies. Please fill in your details here: https://t.co/GIJyeYqKE0 and we'll have a look into it for you. ^KH",FALSE,0,pratiush07,05-07-2016 09:39,FALSE,7.50261E+17,7.50263E+17,325103309,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@sleepyhollowkid Hey, that's strange! Please try using this link: https://t.co/4FhK5LVyM2, let us know if there is any problem. ^AM",FALSE,0,sleepyhollowkid,05-07-2016 09:36,FALSE,7.50258E+17,7.50262E+17,1627497872,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@JhakiBhai Hey! Apologies for the inconvenience. You can schedule your return from here accordingly: https://t.co/dgreAZQ5qf ^SS,FALSE,0,JhakiBhai,05-07-2016 09:36,FALSE,7.5026E+17,7.50262E+17,272315389,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@dentalexel Were we able to offer any advice? ^BM,FALSE,0,dentalexel,05-07-2016 09:33,FALSE,7.50258E+17,7.50261E+17,1950891,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@ankitberry Hi! Thanks for the heads up. I'll forward this to the concerned team to get it corrected. ^SG,FALSE,1,ankitberry,05-07-2016 09:33,FALSE,7.50257E+17,7.50261E+17,44575611,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@uditvashisht Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^OG 2/2",FALSE,0,uditvashisht,05-07-2016 09:32,FALSE,7.50258E+17,7.50261E+17,49001160,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@uditvashisht Hi, gift card will be credited to the customer within 60 days from offer date. ^OG 1/2.",FALSE,0,uditvashisht,05-07-2016 09:32,FALSE,7.50258E+17,7.50261E+17,49001160,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@MrBinaryCats Can you reach out to us by phone so we can look into this for you? You can contact us here: https://t.co/JzP7hlA23B. ^MC,FALSE,0,MrBinaryCats,05-07-2016 09:31,FALSE,7.50258E+17,7.50261E+17,4876031074,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Himala Also please don?t provide your phone number. We consider it personal information. Our Twitter page is visible to public. (3/3) ^KH,FALSE,0,Himala,05-07-2016 09:31,FALSE,7.50259E+17,7.50261E+17,45161410,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Himala Please report this to our Support Team here: https://t.co/vlvfJr4nN9 and we'll have a look into it. (2/3) ^KH,FALSE,0,Himala,05-07-2016 09:30,FALSE,7.50259E+17,7.50261E+17,45161410,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Himala Hi there, my apologies. We truly don't want our customers to have this kind of experience with us. (1/3) ^KH",FALSE,0,Himala,05-07-2016 09:30,FALSE,7.50259E+17,7.50261E+17,45161410,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@ruddyhellrobyn I'm sorry to hear that Robyn. Please get in touch: https://t.co/JzP7hlA23B, so we can investigate. ^DC",FALSE,0,ruddyhellrobyn,05-07-2016 09:27,FALSE,7.50255E+17,7.5026E+17,3121781914,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@sgopinathrao the full refund would be processed once the order reaches our Fulfllment Center. (3/3) ^KH,FALSE,0,sgopinathrao,05-07-2016 09:26,FALSE,7.50257E+17,7.5026E+17,459312746,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@ankurr_singhal Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^OG 2/2",FALSE,0,ankurr_singhal,05-07-2016 09:26,FALSE,7.50255E+17,7.5026E+17,4606112658,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@pratiush07 Please don?t provide your order details. We consider it personal information. Our Twitter page is visible to public. 2/2 ^RV,FALSE,0,pratiush07,05-07-2016 09:26,FALSE,7.50258E+17,7.5026E+17,325103309,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@sgopinathrao However, if you're not willing to receive the order, you may reject the order when it comes for delivery and (2/3) ^KH",FALSE,0,sgopinathrao,05-07-2016 09:26,FALSE,7.50257E+17,7.5026E+17,459312746,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@sgopinathrao Hi there, my apologies. We'll not be able to cancel the order from our end. (1/3) ^KH",FALSE,0,sgopinathrao,05-07-2016 09:26,FALSE,7.50257E+17,7.5026E+17,459312746,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@ankurr_singhal Hi, we've responded to your query here: https://t.co/5cg6C0H5ik. ^OG 1/2.",FALSE,0,ankurr_singhal,05-07-2016 09:26,FALSE,7.50255E+17,7.5026E+17,4606112658,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@pratiush07 Sorry to know about the delay in delivery. Have you escalated the details to our support team? https://t.co/vlvfJr4nN9 1/2 ^RV,FALSE,0,pratiush07,05-07-2016 09:26,FALSE,7.50258E+17,7.5026E+17,325103309,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@aggarwalisha191 Hi again, this being customer support, I request you to contact the seller support team so they can help you with this. ^HS",FALSE,0,aggarwalisha191,05-07-2016 09:24,FALSE,7.50255E+17,7.50259E+17,3409838139,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@sleepyhollowkid Hey, could you please let us know to which surge price you're referring to? ^AM",FALSE,0,sleepyhollowkid,05-07-2016 09:20,FALSE,7.50257E+17,7.50258E+17,1627497872,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@thehacksaw Sorry to hear that. Get in touch here: https://t.co/JzP7hlA23B and we'll be happy to help. ^RS,FALSE,0,thehacksaw,05-07-2016 09:19,FALSE,7.50253E+17,7.50258E+17,22702254,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@pressfuturist Sorry to hear this. Have you been able reach out to us? You can do this by using this link: https://t.co/JzP7hlA23B. ^MC,FALSE,0,pressfuturist,05-07-2016 09:17,FALSE,7.50252E+17,7.50257E+17,31697976,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@RajPanda Hi! Do keep us posted for any further assistance. ^SG,FALSE,0,RajPanda,05-07-2016 09:17,FALSE,7.50256E+17,7.50257E+17,26208909,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@damgude_santosh Hello, as mentioned, kindly request a replacement from the link mentioned earlier. The details will be emailed to you ^KJ",FALSE,0,damgude_santosh,05-07-2016 09:17,FALSE,7.50255E+17,7.50257E+17,7.50239E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@uditvashisht Yes, you'll be eligible for Rs. 100 Gift Card for a shopping value of 1000/-. ^SS",FALSE,0,uditvashisht,05-07-2016 09:16,FALSE,7.50255E+17,7.50257E+17,49001160,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@ankurr_singhal Apologies for the inconvenience. I'll submit your comments as feedback to the team internally for review. ^RV,FALSE,0,ankurr_singhal,05-07-2016 09:15,FALSE,7.50255E+17,7.50257E+17,4606112658,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@sushant_tiwari1 I cannot check the case here. If Amazon.it's order related, contact us in English via e-mail: https://t.co/qT5yipUj9c. ^VA",FALSE,0,sushant_tiwari1,05-07-2016 09:13,FALSE,7.50252E+17,7.50256E+17,152416638,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@markmcleod84 Please get in touch and we'll be happy to help: https://t.co/JzP7hlA23B. ^BM,FALSE,0,markmcleod84,05-07-2016 09:13,FALSE,7.50254E+17,7.50256E+17,20157957,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@ankurr_singhal Sorry about that. May I know the delivery date and tracking info you currently see here: https://t.co/pYHdlcj0Ot ? ^RV,FALSE,0,ankurr_singhal,05-07-2016 09:10,FALSE,7.50254E+17,7.50255E+17,4606112658,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@dentalexel Sorry to hear this. Have you reached out to us by requesting a call back? You can do so here: https://t.co/JzP7hlA23B. ^MC,FALSE,0,dentalexel,05-07-2016 09:09,FALSE,7.50252E+17,7.50255E+17,1950891,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@PoshPawsInt Sorry for the delay. Pass on your info here: https://t.co/o4dMZETsw9 and we'll be happy to look into this. ^RS,FALSE,0,PoshPawsInt,05-07-2016 09:08,FALSE,7.50245E+17,7.50255E+17,1218056600,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@tbmeek3 Sorry to hear this. Without giving personal details, can you tell us what has happened? ^MC",FALSE,0,tbmeek3,05-07-2016 09:06,FALSE,7.50252E+17,7.50255E+17,54145493,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@uditvashisht Hi there, I think I didn't get your concern. May I please know if you're referring to this: https://t.co/IYRI3nrSGt ? ^KH",FALSE,0,uditvashisht,05-07-2016 09:06,FALSE,7.50252E+17,7.50254E+17,49001160,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@ankurr_singhal Hello, I'm sorry about any delay. Could you tell us the estimated date mentioned in the email sent to you? ^KJ",FALSE,0,ankurr_singhal,05-07-2016 09:06,FALSE,7.50254E+17,7.50254E+17,4606112658,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Ashwin_Chadha select the query &gt; click on phone button &gt; enter your number to reach out to our customer service. ^AC(2/2),FALSE,0,Ashwin_Chadha,05-07-2016 09:03,FALSE,7.50252E+17,7.50254E+17,586427170,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@damgude_santosh For more info, please click here: https://t.co/ZcbVGCSREK . I appreciate your understanding in this regard. (4/4) ^KH",FALSE,0,damgude_santosh,05-07-2016 09:03,FALSE,7.5025E+17,7.50254E+17,7.50239E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Ashwin_Chadha Hi there, we have a call me option on our website; Please follow this path &gt; https://t.co/cF65u0rQsr &gt;  ^AC(1/2)",FALSE,0,Ashwin_Chadha,05-07-2016 09:03,FALSE,7.50252E+17,7.50254E+17,586427170,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@damgude_santosh the category, you'll be eligible for a free replacement within a 10-day timeframe. (3/4) ^KH",FALSE,0,damgude_santosh,05-07-2016 09:03,FALSE,7.5025E+17,7.50254E+17,7.50239E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@iShubhashish Hi! That's very kind of you. I'll be sure to pass on your regards to Varun. :D ^SG,FALSE,0,iShubhashish,05-07-2016 09:03,FALSE,7.50251E+17,7.50254E+17,16603320,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@damgude_santosh Hi there, I apologize for the inconvenience. However, as said earlier, the product falls under the (1/4) ^KH",FALSE,0,damgude_santosh,05-07-2016 09:02,FALSE,7.5025E+17,7.50254E+17,7.50239E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@aggarwalisha191 I see. Which site were you in contact with? https://t.co/5tGNfsyLHB? ^DC,FALSE,0,aggarwalisha191,05-07-2016 09:02,FALSE,7.50247E+17,7.50254E+17,3409838139,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@damgude_santosh category that are not eligible for refund. In case you've received a defective or a damaged product belonging to (2/4) ^KH,FALSE,0,damgude_santosh,05-07-2016 09:02,FALSE,7.5025E+17,7.50254E+17,7.50239E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@RajPanda Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^OG 3/3",FALSE,0,RajPanda,05-07-2016 08:55,FALSE,7.50247E+17,7.50252E+17,26208909,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@RajPanda refunded back to your account. Please check the latest correspondence, you should have received an update from our team. ^OG 2/3",FALSE,0,RajPanda,05-07-2016 08:55,FALSE,7.50247E+17,7.50252E+17,26208909,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@RajPanda Hi, I understand the payment has been declined. In this case, please revise the payment and the previous payment will be ^OG 1/3",FALSE,0,RajPanda,05-07-2016 08:53,FALSE,7.50247E+17,7.50251E+17,26208909,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@damgude_santosh Hi again, as informed please contact us using the above link and we'll be able to assist you. ^AC",FALSE,0,damgude_santosh,05-07-2016 08:51,FALSE,7.50248E+17,7.50251E+17,7.50239E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@sgopinathrao get back to you once we've an update on this. I appreciate your understanding in this regard. (2/2) ^KH,FALSE,0,sgopinathrao,05-07-2016 08:50,FALSE,7.50248E+17,7.50251E+17,459312746,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@sgopinathrao Hi there, I'm sorry you feel this way. As said earlier, we're working on the issue and we shall (1/2) ^KH",FALSE,0,sgopinathrao,05-07-2016 08:50,FALSE,7.50248E+17,7.50251E+17,459312746,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Paul_Dulieu Hi Paul. I'm sorry to hear that. Please get in touch: https://t.co/JzP7hlA23B, so we can investigate. ^DC",FALSE,0,Paul_Dulieu,05-07-2016 08:49,FALSE,7.50245E+17,7.5025E+17,20665659,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Ashwin_Chadha Please don?t provide your order details as we consider them to be personal. Our Twitter page is visible to public. ^AC(2/2),FALSE,0,Ashwin_Chadha,05-07-2016 08:48,FALSE,7.50246E+17,7.5025E+17,586427170,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Ashwin_Chadha Hi there, sorry about that. Have you reported this to our customer support team here: https://t.co/vlvfJr4nN9 ^AC(1/2)",FALSE,0,Ashwin_Chadha,05-07-2016 08:47,FALSE,7.50246E+17,7.5025E+17,586427170,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@damgude_santosh replacement for the item. For details on our returns policy you may refer: https://t.co/oqd5UFlsja 2/2 ^RV,FALSE,0,damgude_santosh,05-07-2016 08:44,FALSE,7.50246E+17,7.50249E+17,7.50239E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@damgude_santosh Apologies for the inconvenience. The product purchased is not eligible for refund. However, you may avail free 1/2 ^RV",FALSE,0,damgude_santosh,05-07-2016 08:43,FALSE,7.50246E+17,7.50249E+17,7.50239E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@shandiponidey Hi there! We are looking into this and will contact  you soon. Please allow us sometime while we work on it. ^OG.,FALSE,1,shandiponidey,05-07-2016 08:40,FALSE,7.50246E+17,7.50248E+17,74980336,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
